postcode,postcode_introduced,postcode_terminated,lat,long
E18 1WW,200408,200602,51.591999,0.026577
E18 1WY,200311,200610,51.591999,0.026577
E18 1WZ,200301,200310,51.590245,0.031306
E18 1XA,199812,200710,51.591999,0.026577
E18 1XB,199812,200602,51.591999,0.026577
E18 1XD,199906,201202,51.591999,0.026577
E18 1XE,200311,200603,51.591999,0.026577
E18 1XF,199906,200602,51.591999,0.026577
E18 1XG,199906,201812,51.591999,0.026577
E18 1XH,200607,200707,51.591999,0.026577
E18 1XJ,200407,200608,51.591999,0.026577
E18 1XL,200607,200707,51.591999,0.026577
E18 1XN,200012,200309,51.591999,0.026577
E18 1XP,200106,,51.591999,0.026577
E18 1XQ,199906,200006,51.592309,0.031023
E18 1XR,200106,200205,51.591999,0.026577
E18 1XS,200106,200207,51.591999,0.026577
E18 1XT,200106,200602,51.591999,0.026577
E18 1XU,200405,200508,51.591999,0.026577
E18 1XW,200012,200212,51.591999,0.026577
E18 1XY,200405,200806,51.591999,0.026577
E18 1XZ,200401,200611,51.591999,0.026577
E18 1YA,200411,201112,51.591999,0.026577
E18 1YB,200701,200701,51.591999,0.026577
E18 1YD,200606,200607,51.591999,0.026577
E18 1YE,200901,200902,51.591999,0.026577
E18 1YF,200802,200806,51.591999,0.026577
E18 1YR,200703,,51.591999,0.026577
E18 1YS,200611,200711,51.591999,0.026577
E18 1YT,200611,200705,51.591999,0.026577
E18 1YU,200609,200806,51.591999,0.026577
E18 1YW,200512,200901,51.591999,0.026577
E18 1YY,200502,200806,51.591999,0.026577
E18 1YZ,200410,,51.591999,0.026577
E18 1ZZ,199806,199906,51.589466,0.03107
E18 2AA,201804,,51.596658,0.020891
E18 2AB,198001,,51.5928,0.023942
E18 2AD,198001,199507,51.592287,0.023977
E18 2AE,198001,,51.590539,0.025198
E18 2AF,198001,,51.591221,0.025286
E18 2AG,198001,,51.591884,0.025417
E18 2AH,198001,,51.591702,0.02346
E18 2AJ,198001,,51.591409,0.025338
E18 2AL,198001,,51.590432,0.024645
E18 2AN,198001,,51.5889,0.024317
E18 2AP,198001,,51.587889,0.023969
E18 2AQ,198001,,51.592033,0.024081
E18 2AR,198001,,51.587058,0.024697
E18 2AS,198001,,51.588534,0.025715
E18 2AT,198001,,51.588367,0.023511
E18 2AU,198001,,51.588751,0.023095
E18 2AW,198001,,51.589532,0.025801
E18 2AX,198001,,51.589233,0.023206
E18 2AY,198001,,51.588584,0.024866
E18 2AZ,198001,,51.588938,0.023626
E18 2BA,198001,,51.590739,0.024009
E18 2BB,198001,,51.590766,0.023505
E18 2BD,198704,,51.592857,0.024811
E18 2BE,198001,,51.590282,0.023426
E18 2BF,200808,,51.600232,0.0191
E18 2BG,198001,,51.59058,0.023956
E18 2BH,198001,,51.592481,0.022065
E18 2BJ,198001,,51.591114,0.021557
E18 2BL,198001,,51.587283,0.020564
E18 2BN,198001,,51.584926,0.019001
E18 2BP,198001,,51.58589,0.01685
E18 2BQ,201406,,51.588451,0.02216
E18 2BS,198001,,51.586112,0.015431
E18 2BT,198001,,51.586282,0.014428
E18 2BU,198001,,51.584709,0.014892
E18 2BW,198001,,51.58436,0.017446
E18 2BX,198001,,51.585107,0.015285
E18 2BY,198001,,51.583945,0.014859
E18 2BZ,198001,,51.58395,0.016158
E18 2DA,198001,,51.585175,0.016053
E18 2DB,198001,,51.584378,0.016393
E18 2DD,198001,,51.590916,0.021057
E18 2DE,198001,,51.584898,0.020126
E18 2DF,198001,,51.584451,0.019976
E18 2DG,198001,,51.591994,0.019546
E18 2DH,198001,,51.591017,0.019907
E18 2DJ,198001,,51.590014,0.020151
E18 2DL,198001,,51.590124,0.01851
E18 2DN,198001,,51.590421,0.015852
E18 2DP,198001,,51.589142,0.014944
E18 2DQ,198001,,51.591035,0.019388
E18 2DR,198001,,51.589443,0.015188
E18 2DS,198001,,51.588482,0.017239
E18 2DT,198001,,51.588545,0.017762
E18 2DU,198001,,51.587272,0.016969
E18 2DW,198001,,51.589995,0.015516
E18 2DX,198001,,51.586576,0.018237
E18 2DY,198001,,51.588705,0.01888
E18 2DZ,199405,200602,51.591999,0.026577
E18 2EA,198001,,51.591632,0.02285
E18 2EB,198001,,51.591434,0.022813
E18 2ED,198001,,51.589516,0.022453
E18 2EE,198001,,51.589218,0.022527
E18 2EF,198001,,51.58814,0.02245
E18 2EG,198001,,51.588708,0.02236
E18 2EH,198001,,51.587538,0.022437
E18 2EJ,198001,,51.586801,0.022924
E18 2EL,198307,,51.58641,0.021622
E18 2EN,198001,,51.586055,0.022906
E18 2EP,198001,,51.585068,0.02227
E18 2EQ,198001,,51.587212,0.023073
E18 2ER,198001,,51.584326,0.020981
E18 2ES,198001,,51.583845,0.020729
E18 2ET,199405,199501,51.586046,0.020812
E18 2EU,198001,,51.590053,0.022593
E18 2EW,198001,,51.585068,0.02227
E18 2EX,198001,,51.591047,0.022882
E18 2EY,199712,,51.590321,0.022691
E18 2EZ,198106,198412,51.586995,0.017967
E18 2FB,200910,,51.597006,0.023031
E18 2FD,201009,,51.597215,0.02395
E18 2FE,201011,,51.596902,0.02437
E18 2FF,201010,,51.597143,0.024496
E18 2FG,201102,,51.596854,0.024035
E18 2FH,200811,,51.597123,0.025101
E18 2FJ,200810,,51.596979,0.025138
E18 2FL,200811,,51.596837,0.024988
E18 2FN,200806,,51.597087,0.025663
E18 2FP,200803,,51.597278,0.026032
E18 2FQ,200804,,51.596919,0.025987
E18 2FR,200804,,51.596764,0.025591
E18 2FS,200802,,51.596667,0.026525
E18 2FT,200801,,51.597083,0.026399
E18 2FW,200801,,51.597039,0.026874
E18 2FZ,200106,201812,51.591999,0.026577
E18 2GF,200811,,51.596604,0.023403
E18 2GG,200910,,51.597266,0.023072
E18 2GH,200910,,51.597244,0.023331
E18 2GJ,200910,,51.597157,0.023688
E18 2GL,200910,,51.597085,0.023685
E18 2GY,200106,200602,51.591999,0.026577
E18 2HA,198001,,51.591487,0.0187
E18 2HB,198001,,51.591542,0.018125
E18 2HD,198001,,51.591691,0.017324
E18 2HE,198001,,51.591745,0.016792
E18 2HF,198001,,51.591875,0.016047
E18 2HG,198001,,51.591938,0.015472
E18 2HH,198001,,51.592059,0.014712
E18 2HJ,198001,,51.592137,0.01333
E18 2HL,198001,,51.592352,0.012848
E18 2HN,198001,,51.58995,0.01293
E18 2HP,198001,,51.592555,0.020928
E18 2HQ,198001,,51.592114,0.014123
E18 2HR,198001,,51.592233,0.020322
E18 2HS,198001,,51.592233,0.020322
E18 2HT,198001,,51.592233,0.020322
E18 2HU,198001,,51.593166,0.018876
E18 2HW,199201,199212,51.590614,0.016684
E18 2HX,198001,,51.593797,0.015612
E18 2HY,198001,,51.594596,0.015691
E18 2HZ,198001,,51.594413,0.014831
E18 2JA,198001,,51.594302,0.017641
E18 2JB,198001,,51.594021,0.020372
E18 2JD,198001,,51.593932,0.021913
E18 2JE,198001,,51.594086,0.016636
E18 2JF,198001,,51.593824,0.01827
E18 2JG,198001,,51.59379,0.018644
E18 2JH,198001,,51.593666,0.01962
E18 2JJ,200501,,51.594981,0.021555
E18 2JL,198001,,51.594761,0.020345
E18 2JN,199208,199507,51.594133,0.021171
E18 2JP,198001,,51.594761,0.021271
E18 2JQ,198001,,51.593585,0.021176
E18 2JR,198001,,51.594239,0.018791
E18 2JS,199712,,51.593612,0.020643
E18 2JT,200501,,51.594981,0.021555
E18 2JU,200507,,51.595292,0.020761
E18 2JW,200106,200602,51.591999,0.026577
E18 2JX,198001,,51.594599,0.01764
E18 2JY,198001,,51.595645,0.014308
E18 2JZ,198001,,51.594632,0.016775
E18 2LA,199507,200205,51.591999,0.026577
E18 2LE,198001,,51.594479,0.012553
E18 2LF,198001,198412,51.594282,0.012515
E18 2LG,198001,,51.596837,0.01296
E18 2LH,199201,199212,51.596978,0.012634
E18 2LJ,198001,,51.597198,0.013452
E18 2LL,198001,,51.597232,0.01406
E18 2LN,198001,,51.597099,0.014488
E18 2LQ,198001,199112,51.596079,0.012594
E18 2LR,199412,199507,51.594109,0.022614
E18 2LS,198001,,51.595003,0.024052
E18 2LU,199501,199507,51.594109,0.022614
E18 2LW,199912,,51.59584,0.014475
E18 2LX,198001,,51.595029,0.023463
E18 2LY,198001,,51.595061,0.023205
E18 2LZ,199507,199606,51.595032,0.021211
E18 2NA,198001,,51.595316,0.022465
E18 2NB,199101,199212,51.595931,0.021251
E18 2ND,199405,199507,51.595955,0.019808
E18 2NE,198001,,51.5961,0.019742
E18 2NF,198106,198412,51.595955,0.019808
E18 2NG,198001,,51.59602,0.01874
E18 2NH,198001,,51.597368,0.018843
E18 2NJ,198001,,51.597177,0.018346
E18 2NL,198001,,51.597143,0.017695
E18 2NN,198001,,51.59716,0.017234
E18 2NP,198001,199906,51.595759,0.02286
E18 2NQ,198001,,51.596235,0.018723
E18 2NR,198001,,51.597098,0.016653
E18 2NS,198001,,51.597267,0.016213
E18 2NT,198001,,51.597161,0.015573
E18 2NU,198001,,51.597169,0.015112
E18 2NW,198001,199405,51.595032,0.021211
E18 2NX,199002,200602,51.591999,0.026577
E18 2NY,199712,,51.595871,0.014765
E18 2PA,198001,,51.596695,0.021242
E18 2PB,198001,,51.599197,0.02018
E18 2PD,198803,,51.597296,0.020835
E18 2PE,199606,,51.597262,0.020155
E18 2PH,199109,199507,51.597753,0.019888
E18 2PJ,198001,,51.598563,0.020343
E18 2PL,198001,,51.598688,0.018312
E18 2PN,198001,,51.598776,0.016829
E18 2PP,198001,,51.598831,0.014709
E18 2PQ,200503,,51.599659,0.01463
E18 2PR,198001,,51.599138,0.014607
E18 2PS,198001,,51.599638,0.014846
E18 2PT,198001,,51.5997,0.014485
E18 2PU,198001,,51.599546,0.018105
E18 2PW,198001,,51.599005,0.018673
E18 2PX,198001,,51.599423,0.016872
E18 2PY,198001,,51.599966,0.015091
E18 2PZ,198001,,51.599906,0.017529
E18 2QA,198001,,51.600339,0.016941
E18 2QB,198001,,51.600763,0.016354
E18 2QD,198001,,51.599706,0.013477
E18 2QE,200603,,51.59777,0.022011
E18 2QF,199512,,51.597643,0.01997
E18 2QH,200405,,51.596608,0.022638
E18 2QJ,198001,200405,51.596608,0.022638
E18 2QL,198001,,51.593398,0.02271
E18 2QN,198001,,51.592833,0.022023
E18 2QP,198001,,51.594162,0.022096
E18 2QQ,199512,,51.59908,0.022705
E18 2QR,198001,,51.593159,0.021388
E18 2QS,198001,,51.597442,0.021737
E18 2QT,198001,,51.599374,0.021317
E18 2QU,198001,,51.599086,0.023384
E18 2QW,198001,,51.592968,0.022
E18 2QX,198001,,51.598429,0.024452
E18 2QY,198001,,51.598184,0.026763
E18 2QZ,198001,,51.598621,0.027533
E18 2RA,198001,,51.598717,0.021317
E18 2RB,198001,,51.598286,0.027001
E18 2RD,198001,,51.598727,0.028537
E18 2RE,198001,,51.598336,0.026224
E18 2RF,198001,,51.598534,0.022016
E18 2RG,198402,198812,51.597703,0.022774
E18 2RH,199507,200408,51.595145,0.021418
E18 2RJ,199612,,51.597537,0.027675
E18 2RL,199301,199405,51.59321,0.022574
E18 2RN,200609,,51.597365,0.0267
E18 2RQ,198001,199507,51.595931,0.021251
E18 2RS,198001,,51.591692,0.024571
E18 2RT,198410,198512,51.591388,0.023937
E18 2SA,198001,198112,51.594109,0.022614
E18 2SB,199501,200009,51.593102,0.019422
E18 2SH,198504,198512,51.589665,0.019529
E18 2SR,198001,,51.585542,0.016142
E18 2TA,198001,198112,51.591487,0.018166
E18 2TH,198106,,51.598326,0.024693
E18 2TJ,198001,,51.598376,0.025966
E18 2TL,198106,,51.598008,0.028014
E18 2TN,198303,200307,51.593928,0.022635
E18 2TP,198402,199405,51.595032,0.021211
E18 2TR,198504,198512,51.595032,0.021211
E18 2TS,198607,199112,51.595032,0.021211
E18 2TX,199301,,51.593705,0.022581
E18 2TY,200707,200806,51.591999,0.026577
E18 2TZ,200504,200604,51.591999,0.026577
E18 2UA,198301,,51.586641,0.017057
E18 2UB,199712,,51.584043,0.019136
E18 2UD,198704,200108,51.591999,0.026577
E18 2UE,199606,199806,51.593081,0.019609
E18 2UF,199109,199507,51.583375,0.01925
E18 2UG,199612,200010,51.586641,0.017057
E18 2UH,198604,200208,51.584183,0.019878
E18 2UJ,199507,200209,51.591999,0.026577
E18 2UL,199507,199912,51.593081,0.019609
E18 2UN,199606,199707,51.586641,0.017057
E18 2UP,199512,199706,51.586641,0.017057
E18 2UQ,199612,199912,51.593081,0.019609
E18 2UR,199612,200111,51.591999,0.026577
E18 2US,199706,199812,51.593081,0.019609
E18 2UT,199712,199906,51.593081,0.019609
E18 2UU,200704,200806,51.591999,0.026577
E18 2UW,199606,200209,51.591999,0.026577
E18 2UX,199806,199912,51.593081,0.019609
E18 2UY,200707,200807,51.591999,0.026577
E18 2UZ,199806,201812,51.591999,0.026577
E18 2WA,200112,200602,51.591999,0.026577
E18 2WB,200603,201105,51.591999,0.026577
E18 2WD,200112,201812,51.591999,0.026577
E18 2WE,200610,200711,51.591999,0.026577
E18 2WF,200803,201105,51.591999,0.026577
E18 2WG,200211,200704,51.591999,0.026577
E18 2WH,200212,200602,51.591999,0.026577
E18 2WJ,200206,200806,51.591999,0.026577
E18 2WL,201111,201410,51.591999,0.026577
E18 2WN,200301,200404,51.591999,0.026577
E18 2WP,200306,200509,51.593081,0.019609
E18 2WQ,200708,200908,51.591999,0.026577
E18 2WR,200206,200403,51.591999,0.026577
E18 2WS,200307,200408,51.591999,0.026577
E18 2WT,200310,200509,51.591999,0.026577
E18 2WU,200410,200602,51.591999,0.026577
E18 2WW,200407,200806,51.591999,0.026577
E18 2WX,200401,,51.591999,0.026577
E18 2WY,200803,,51.591999,0.026577
E18 2WZ,200310,201812,51.591999,0.026577
E18 2XA,200607,200809,51.591999,0.026577
E18 2XB,199906,200205,51.591999,0.026577
E18 2XD,199912,200101,51.593081,0.019609
E18 2XE,199912,201812,51.591999,0.026577
E18 2XF,199912,200209,51.591999,0.026577
E18 2XG,199912,200806,51.591999,0.026577
E18 2XH,200006,200302,51.591999,0.026577
E18 2XJ,200006,200011,51.593102,0.019422
E18 2XL,200006,200302,51.591999,0.026577
E18 2XN,200106,200303,51.591999,0.026577
E18 2XP,200306,200409,51.593081,0.019609
E18 2XQ,199912,200310,51.591999,0.026577
E18 2XR,200006,200112,51.591999,0.026577
E18 2XS,200012,201812,51.591999,0.026577
E18 2XT,200704,200810,51.591999,0.026577
E18 2XU,200406,200509,51.591999,0.026577
E18 2XW,200501,200604,51.591999,0.026577
E18 2XX,200501,200801,51.591999,0.026577
E18 2XY,200501,201101,51.591999,0.026577
E18 2XZ,200305,200408,51.591999,0.026577
E18 2YA,200311,200604,51.591999,0.026577
E18 2YB,200501,200604,51.591999,0.026577
E18 2YD,200509,200710,51.591999,0.026577
E18 2YE,200607,200707,51.591999,0.026577
E18 2YF,200607,200707,51.591999,0.026577
E18 2YG,200609,200710,51.591999,0.026577
E18 2YH,200610,200711,51.591999,0.026577
E18 2YJ,200701,200901,51.591999,0.026577
E18 2YL,200701,201102,51.591999,0.026577
E18 2YN,201806,201812,51.592,0.026603
E18 2YP,200206,200305,51.591999,0.026577
E18 2YQ,200112,,51.591999,0.026577
E18 2YR,200708,201109,51.591999,0.026577
E18 2YS,200703,,51.591999,0.026577
E18 2YT,200208,200408,51.591999,0.026577
E18 2YU,200607,201401,51.591999,0.026577
E18 2YW,200508,200610,51.591999,0.026577
E18 2YX,200508,200610,51.591999,0.026577
E18 2YY,200502,201812,51.591999,0.026577
E18 2YZ,200303,,51.591999,0.026577
E18 2ZA,200710,200812,51.591999,0.026577
E18 2ZB,200803,201005,51.591999,0.026577
E18 9AA,200805,201812,51.591999,0.026577
E18 9AE,200809,,51.591999,0.026577
E18 9AS,201001,201812,51.591999,0.026577
E18 9AT,201001,201202,51.591999,0.026577
E18 9AU,201504,201703,51.591999,0.026577
E18 9AX,201005,201305,51.591999,0.026577
E18 9AY,201209,201408,51.591999,0.026577
E18 9AZ,201008,201309,51.591999,0.026577
E18 9BD,201012,201202,51.591999,0.026577
E18 9BE,201101,201402,51.591999,0.026577
E18 9BF,201105,201111,51.591999,0.026577
E18 9BG,201110,201206,51.591999,0.026577
E18 9BH,201202,201208,51.591999,0.026577
E18 9BJ,201204,201210,51.591999,0.026577
E18 9BL,201206,201301,51.591999,0.026577
E18 9BN,201302,201404,51.591999,0.026577
E18 9BP,201303,201812,51.591999,0.026577
E18 9BQ,201307,201402,51.591999,0.026577
E18 9BR,201307,,51.591999,0.026577
E18 9BS,201409,201502,51.591999,0.026577
E18 9BT,201402,201409,51.591999,0.026577
E18 9BU,201412,201512,51.591999,0.026577
E18 9BW,201505,,51.591999,0.026577
E18 9BX,201602,201709,51.591999,0.026577
E18 9BY,201603,201610,51.591999,0.026577
E18 9BZ,201609,201710,51.592,0.026603
E18 9DA,201704,201804,51.592,0.026603
E18 9DB,201705,201806,51.592,0.026603
E18 9DD,201707,201903,51.592,0.026603
E18 9DE,201711,201812,51.592,0.026603
E18 9DF,201801,,51.592,0.026603
E18 9DG,201803,201811,51.592,0.026603
E18 9DH,201803,,51.592,0.026603
E18 9DJ,201804,201905,51.592,0.026603
E18 9DN,201808,,51.592,0.026603
E18 9DP,201810,201905,51.592,0.026603
E18 9DQ,201811,201906,51.592,0.026603
E18 9DR,201905,,51.592,0.026603
E18 9DS,201909,,51.592,0.026603
E7 0JU,198001,,51.555037,0.032954
E7 0JX,199501,199512,51.55571,0.033027
IG1 1AA,199002,200308,51.558255,0.072064
IG1 1AB,198710,201502,51.558255,0.072064
IG1 1AD,199706,200108,51.55807,0.072373
IG1 1AE,199612,199712,51.556748,0.081502
IG1 1AF,199612,199906,51.556748,0.081502
IG1 1AG,199512,,51.557648,0.072368
IG1 1AH,199109,199912,51.556675,0.081571
IG1 1AJ,199507,199606,51.558184,0.071513
IG1 1AL,199507,199708,51.558255,0.072064
IG1 1AN,199606,199912,51.556748,0.081502
IG1 1AP,199301,199612,51.558184,0.071513
IG1 1AQ,199405,199612,51.558184,0.071513
IG1 1AR,199109,,51.559704,0.07151
IG1 1AS,199109,,51.559672,0.072302
IG1 1AT,199109,,51.559672,0.072302
IG1 1AU,199512,199806,51.556748,0.081502
IG1 1AW,199301,199512,51.558184,0.071513
IG1 1AX,199301,199812,51.556748,0.081502
IG1 1AY,199201,199512,51.558184,0.071513
IG1 1AZ,201602,,51.55807,0.072373
IG1 1BA,198001,,51.557885,0.071643
IG1 1BB,198001,201502,51.557886,0.071615
IG1 1BD,198001,,51.557686,0.071735
IG1 1BE,198402,,51.55912,0.075551
IG1 1BF,200903,,51.561204,0.085313
IG1 1BG,198803,201005,51.558151,0.071367
IG1 1BH,198001,,51.557873,0.072335
IG1 1BJ,198001,199412,51.557286,0.071472
IG1 1BL,199007,199512,51.557286,0.071472
IG1 1BN,198001,,51.55843,0.071969
IG1 1BP,200207,,51.557637,0.074097
IG1 1BQ,199612,200602,51.55807,0.072373
IG1 1BS,200503,200604,51.55807,0.072373
IG1 1BT,199706,,51.558676,0.075214
IG1 1BU,199706,,51.558392,0.07145
IG1 1BW,199906,200602,51.55807,0.072373
IG1 1BX,198001,,51.558377,0.072399
IG1 1BY,198001,,51.558725,0.073456
IG1 1BZ,200106,200306,51.55807,0.072373
IG1 1DA,198001,,51.558764,0.073833
IG1 1DB,198001,199812,51.559261,0.073149
IG1 1DD,199512,,51.55807,0.072373
IG1 1DE,198001,,51.558829,0.071222
IG1 1DF,199612,199806,51.556748,0.081502
IG1 1DG,198001,,51.559252,0.073795
IG1 1DH,199706,200310,51.55807,0.072373
IG1 1DJ,199507,199706,51.558191,0.071643
IG1 1DL,198001,,51.558304,0.070939
IG1 1DN,199201,201504,51.558466,0.071843
IG1 1DP,199002,199708,51.559403,0.07177
IG1 1DQ,198001,,51.559882,0.071114
IG1 1DR,198001,198612,51.558184,0.071513
IG1 1DS,198001,,51.558549,0.072265
IG1 1DT,198402,,51.557265,0.075669
IG1 1DU,198704,,51.556481,0.075301
IG1 1DW,199706,199712,51.556748,0.081502
IG1 1DX,199002,199112,51.556336,0.074314
IG1 1DY,200012,200101,51.556675,0.081571
IG1 1DZ,199606,199707,51.558764,0.073833
IG1 1EA,198001,,51.558063,0.075301
IG1 1EB,199007,199112,51.55726,0.072913
IG1 1ED,198001,,51.556084,0.074906
IG1 1EE,198001,,51.556823,0.074319
IG1 1EF,198001,,51.558855,0.074789
IG1 1EG,198106,199412,51.558184,0.071513
IG1 1EH,199002,199212,51.55459,0.071349
IG1 1EJ,198001,,51.555513,0.073584
IG1 1EL,198001,,51.555831,0.075921
IG1 1EN,198001,,51.554825,0.073812
IG1 1EP,199007,199612,51.554539,0.074232
IG1 1EQ,198410,,51.558322,0.073409
IG1 1ER,198001,,51.555186,0.076281
IG1 1ES,198001,,51.553993,0.074582
IG1 1ET,198001,,51.55483,0.076582
IG1 1EU,198001,,51.553453,0.075106
IG1 1EW,198001,,51.554476,0.075324
IG1 1EX,198001,,51.55392,0.077176
IG1 1EY,198001,,51.554296,0.078837
IG1 1EZ,198001,,51.554759,0.079594
IG1 1FA,201605,,51.561108,0.08616
IG1 1FB,201710,,51.560421,0.087439
IG1 1FD,199812,200010,51.554463,0.078556
IG1 1FE,199806,199812,51.556748,0.081502
IG1 1FF,199412,199606,51.554463,0.078556
IG1 1FG,199412,199806,51.556748,0.081502
IG1 1FH,200112,200604,51.55807,0.072373
IG1 1FJ,199501,199812,51.556748,0.081502
IG1 1FL,199507,199612,51.554463,0.078556
IG1 1FN,199507,199706,51.55807,0.072373
IG1 1FP,199812,200006,51.556675,0.081571
IG1 1FQ,201703,,51.558071,0.0724
IG1 1FR,199512,200311,51.55807,0.072373
IG1 1FS,201209,,51.563135,0.09149
IG1 1FT,201205,,51.561458,0.089754
IG1 1FW,200701,200701,51.55807,0.072373
IG1 1FX,199906,199912,51.554463,0.078556
IG1 1FY,201207,,51.56068,0.09162
IG1 1FZ,199712,199906,51.556748,0.081502
IG1 1GD,199712,199812,51.556748,0.081502
IG1 1GE,199712,200602,51.55807,0.072373
IG1 1GF,199912,200006,51.556675,0.081571
IG1 1GG,199712,199812,51.556748,0.081502
IG1 1GH,200509,,51.555828,0.07305
IG1 1GJ,199806,199906,51.556748,0.081502
IG1 1GL,199812,199906,51.554463,0.078556
IG1 1GN,199809,200009,51.554463,0.078556
IG1 1GP,199812,200203,51.55807,0.072373
IG1 1GQ,199812,200210,51.55807,0.072373
IG1 1GR,199906,200006,51.556675,0.081571
IG1 1GS,199912,200011,51.556675,0.081571
IG1 1GT,199412,,51.560293,0.080409
IG1 1GU,199706,200409,51.55807,0.072373
IG1 1GW,199806,200006,51.556675,0.081571
IG1 1GX,199712,199812,51.556748,0.081502
IG1 1GY,199806,200006,51.556675,0.081571
IG1 1GZ,200112,201105,51.55807,0.072373
IG1 1HA,198001,,51.554764,0.080919
IG1 1HB,198001,,51.555058,0.081988
IG1 1HD,198001,,51.554966,0.083152
IG1 1HE,198001,,51.554388,0.082231
IG1 1HF,198001,,51.55368,0.079588
IG1 1HG,198001,,51.553229,0.076105
IG1 1HH,199301,199612,51.554539,0.074232
IG1 1HJ,198604,,51.556677,0.072858
IG1 1HL,198001,,51.556623,0.073865
IG1 1HN,198001,,51.555898,0.073169
IG1 1HP,198001,,51.557007,0.076061
IG1 1HQ,198001,,51.552989,0.076441
IG1 1HR,198001,,51.556973,0.077473
IG1 1HS,198001,,51.557947,0.08085
IG1 1HT,198001,,51.557638,0.081053
IG1 1HU,198001,,51.557549,0.082996
IG1 1HW,198001,,51.556536,0.075737
IG1 1HX,198001,,51.556036,0.083619
IG1 1HY,198001,,51.554795,0.08414
IG1 1HZ,198001,,51.553623,0.084793
IG1 1JA,198001,,51.557075,0.081864
IG1 1JB,198001,,51.555959,0.08239
IG1 1JD,198001,,51.556762,0.080219
IG1 1JE,198001,,51.555782,0.080737
IG1 1JF,198001,,51.557839,0.078292
IG1 1JG,198001,,51.558021,0.078733
IG1 1JH,198410,,51.559446,0.078031
IG1 1JJ,198001,,51.557397,0.076353
IG1 1JL,198001,,51.557679,0.076782
IG1 1JN,198001,,51.556354,0.076953
IG1 1JP,198001,,51.553857,0.078731
IG1 1JQ,200510,,51.558864,0.079839
IG1 1JR,198001,,51.553457,0.078972
IG1 1JS,198001,,51.5529,0.080981
IG1 1JT,198001,,51.552447,0.081681
IG1 1JU,198001,,51.553828,0.080473
IG1 1JW,198001,,51.55501,0.0776
IG1 1JX,198001,,51.554325,0.080714
IG1 1JY,198001,,51.556268,0.079692
IG1 1JZ,198001,,51.556033,0.079248
IG1 1LA,198001,,51.55598,0.078193
IG1 1LB,198001,,51.555997,0.078756
IG1 1LD,198001,,51.557913,0.077718
IG1 1LE,198001,,51.557759,0.077278
IG1 1LF,199906,,51.55807,0.072373
IG1 1LG,198410,,51.558949,0.076597
IG1 1LH,198001,,51.559108,0.075219
IG1 1LJ,198504,200104,51.559445,0.078004
IG1 1LL,198001,,51.55913,0.075004
IG1 1LN,199812,200209,51.55807,0.072373
IG1 1LP,199812,199912,51.559879,0.077361
IG1 1LQ,199301,,51.559693,0.0939
IG1 1LR,198001,,51.559402,0.076372
IG1 1LS,198001,201512,51.559321,0.075864
IG1 1LT,198001,199612,51.559854,0.078802
IG1 1LU,199712,200602,51.55807,0.072373
IG1 1LW,199002,200011,51.556675,0.081571
IG1 1LX,198001,,51.559711,0.075679
IG1 1LY,199501,199612,51.559032,0.074437
IG1 1LZ,198001,201008,51.559695,0.075058
IG1 1NA,200506,,51.560019,0.077598
IG1 1NB,200506,,51.560321,0.076775
IG1 1ND,198001,,51.559921,0.077031
